1000
767		4		179
768		270		386
769		260		51
770		180		156
771		305		264
772		346		56
773		98		348
774		394		34
775		243		130
776		63		137
777		264		398
778		398		311
779		346		23
780		86		52
781		193		111
782		323		238
783		389		130
784		313		132
785		199		82
786		282		394
787		370		342
788		132		145
789		233		185
790		40		411
791		69		387
792		112		12
793		69		9
794		266		258
795		204		367
796		259		80
797		219		373
798		122		2
799		364		194
800		16		65
801		71		313
802		174		148
803		243		236
804		335		84
805		248		232
806		196		171
807		2		201
808		336		179
809		51		390
810		216		45
811		246		63
812		293		289
813		119		226
814		403		96
815		136		230
816		355		205
817		124		382
818		52		42
819		170		398
820		301		1
821		183		244
822		188		231
823		35		348
824		332		266
825		161		123
826		283		315
827		346		216
828		91		351
829		354		289
830		51		276
831		136		410
832		284		393
833		21		359
834		349		46
835		370		139
836		143		137
837		365		196
838		217		367
839		150		352
840		303		110
841		318		198
842		101		98
843		238		274
844		369		36
845		262		271
846		174		292
847		372		201
848		145		259
849		181		147
850		273		77
851		207		369
852		233		13
853		70		129
854		132		270
855		138		14
856		361		195
857		137		141
858		399		381
859		398		409
860		115		98
861		101		118
862		16		166
863		298		356
864		195		133
865		311		243
866		193		304
867		373		208
868		372		196
869		33		104
870		384		277
871		356		210
872		357		115
873		11		74
874		39		298
875		121		263
876		389		345
877		281		17
878		46		139
879		35		15
880		65		388
881		121		99
882		382		290
883		182		360
884		320		7
885		68		254
886		177		140
887		86		42
888		218		57
889		212		378
890		214		75
891		275		285
892		328		312
893		284		90
894		154		330
895		35		158
896		407		66
897		141		344
898		288		337
899		381		348
900		12		328
901		124		116
902		292		380
903		163		343
904		403		298
905		97		216
906		26		343
907		342		275
908		327		41
909		188		184
910		42		58
911		14		86
912		63		168
913		152		101
914		395		9
915		240		6
916		289		267
917		190		136
918		196		18
919		297		209
920		372		401
921		336		318
922		66		298
923		132		92
924		325		126
925		212		193
926		122		202
927		72		240
928		3		408
929		214		245
930		35		92
931		147		257
932		412		177
933		313		383
934		251		218
935		244		291
936		77		172
937		243		49
938		278		131
939		353		67
940		284		208
941		363		57
942		28		240
943		253		147
944		287		223
945		127		105
946		295		88
947		158		243
948		252		192
949		298		177
950		268		141
951		247		368
952		305		308
953		208		398
954		5		231
955		382		266
956		350		57
957		193		288
958		147		396
959		200		193
960		46		302
961		259		93
962		370		375
963		305		377
964		89		123
965		342		338
966		265		387
967		338		352
968		217		235
969		76		8
970		215		81
971		284		270
972		287		355
973		316		101
974		339		140
975		180		195
976		62		61
977		383		274
978		260		324
979		183		107
980		97		286
981		116		64
982		299		149
983		147		393
984		212		118
985		42		16
986		159		42
987		309		267
988		246		296
989		227		5
990		122		114
991		137		50
992		219		289
993		298		243
994		259		304
995		341		355
996		356		27
997		58		250
998		368		92
999		31		166
1000		211		34
